,Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
529,2275,183,2011.0,8,111,0.30310315639476976,0.37887894549346224,0.03788789454934622,0.1420796045600483,0.8619496009976265
530,5126,154,2000.0,7,27,0.0,0.0,0.6507614678256674,0.10168147934776052,0.7524429471734279
531,10291,4,2005.0,6,73,0.6711560552140243,0.0,0.0,0.06711560552140243,0.7382716607354267
532,15356,95,2011.0,9,133,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
533,1213,88,2000.0,7,101,0.4571355172706186,0.24233690072177372,0.04406125467668613,0.10464547985712956,0.848179152526208
534,1450,478,2008.0,8,120,0.4168956930844223,0.2842470634666516,0.025266405641480142,0.13264862961777074,0.8527411903999548
535,9539,277,2007.0,10,101,0.39223227027636803,0.3268602252303067,0.0,0.13074409009212268,0.8498365855987975
536,955,298,2001.0,3,87,0.6886693847583918,0.02786523522143782,0.0,0.007961495777553663,0.7244961157573834
537,16478,408,2003.0,8,112,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
538,9572,508,2008.0,0,116,0.39223227027636803,0.3268602252303067,0.0,0.13074409009212268,0.8498365855987975
539,5150,524,2006.0,7,87,0.21055872190307895,0.16376789481350587,0.4211174438061579,0.0467908270895731,0.8656303011571023
540,4026,272,2011.0,6,101,0.3652311999283316,0.3478392380269825,0.0,0.139135695210793,0.852206133166107
541,15470,25,2011.0,5,17,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
542,7936,467,2009.0,0,87,0.6662825314191774,0.0,0.0,0.03919309008348102,0.7446687115861395
543,10562,525,2014.0,0,116,0.41522739926869984,0.3321819194149599,0.0,0.16609095970747995,0.8304547985373997
544,412,487,2003.0,0,9,0.4806189426447635,0.26701052369153533,0.0050859147369816254,0.07883167842321519,0.8315470594964957
545,11590,338,2004.0,3,10,0.5883484054145521,0.19611613513818404,0.0,0.0,0.7844645405527362
546,15622,396,2007.0,1,64,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
547,9819,118,1999.0,4,63,0.6350006350009525,0.1270001270001905,0.0,0.0,0.762000762001143
548,3239,499,1995.0,8,100,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
549,9265,369,2009.0,8,21,0.6130060338328881,0.11145564251507056,0.0,0.05572782125753528,0.7801894976054939
550,8530,40,2015.0,0,116,0.38302295861520796,0.21887026206583313,0.16415269654937484,0.10943513103291656,0.8754810482633325
551,4962,432,1994.0,10,87,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
552,1794,335,1990.0,9,89,0.34566930202396773,0.12774735074798807,0.36069840211196624,0.015029100087998595,0.8566587050159199
